clave_entidad,estado,clave_municipio,municipio,poblacion_total,analf,sbasc,ovsde,ovsee,ovsae,ovpt,vhac,pl.5000,po2sm,indice_marginacion_2020,grado_marginacion_2020,indice_marginacion_normalizado_2020,lugar_nacional,ancho_banda_bajada,ancho_banda_subida,conteo_registros
11,Guanajuato,11031,SAN FRANCISCO DEL RINCÓN,130871,4.9404602979655,47.1436615209842,1.5278481206931,0.227143668370244,1.18565245418547,1.39453850522664,18.6412181854248,39.0453194366972,60.9617777777778,57.6617426611668,Muy bajo,0.902902640755803,2080,11584.0,2880.0,28
11,Guanajuato,11032,SAN JOSÉ ITURBIDE,89558,5.78009769179197,27.3807325303491,1.96694899135124,0.26069346699934,0.568378889423453,2.25337614822605,19.9277439117432,69.1897987896112,67.6167481302632,57.2411850613912,Muy bajo,0.896317294044056,1974,12055.703703703704,1975.9407407407407,27
11,Guanajuato,11033,SAN LUIS DE LA PAZ,128536,8.78204121908008,37.3909123901859,6.01645031770163,1.0337972166998,5.38806377421744,5.21822519530336,24.8409118652344,52.151148316425,73.2081542488054,55.0984879479621,Bajo,0.862765639293985,1428,7284.622222222222,868.1244444444444,90
11,Guanajuato,11034,SANTA CATARINA,5723,12.6208777584924,42.1770394247458,4.86990154711674,2.76019690576653,3.90295358649789,3.37552742616034,23.2965602874756,100.0,79.2243767313019,53.463378937803,Medio,0.83716210781781,1000,32664.330578512396,10025.89090909091,242
11,Guanajuato,11035,SANTA CRUZ DE JUVENTINO ROSAS,82340,7.98108489683444,41.5874042012421,2.18883753825893,0.560927725681954,2.25346616752228,5.66509370694175,18.2847385406494,38.0009715812485,80.6692859112214,56.1745084950172,Bajo,0.879614623535625,1708,10630.918918918918,1708.972972972973,37
11,Guanajuato,11036,SANTIAGO MARAVATÍO,6714,10.2001539645881,46.7667436489607,0.745489786789921,0.164007753093783,0.298195914715968,0.84985835694051,12.7563781738281,100.0,82.6906957250629,55.6898140782752,Bajo,0.872024983531029,1574,1024.0,256.0,1
11,Guanajuato,11037,SILAO DE LA VICTORIA,203556,5.54411487528883,33.9511959945396,1.13058141369517,0.32492986149803,5.36083185831982,3.12558552339628,22.0269050598145,51.3563835013461,66.0261327921998,56.9524941709445,Muy bajo,0.891796796478137,1906,7221.248,1112.064,125
11,Guanajuato,11038,TARANDACUAO,11304,6.9679403761978,41.6114529105537,1.13364626693827,0.478257018864582,1.1070764325569,0.876804534585068,14.9089765548706,50.0088464260439,85.8647320383805,56.6384969619746,Muy bajo,0.886880037183594,1842,1024.0,256.0,1
11,Guanajuato,11039,TARIMORO,35905,8.94209806747219,44.9740653914628,1.25586068318821,0.298615762446975,0.848403661531592,3.23535158976077,15.8142728805542,65.3920066843058,80.0890231301168,56.1138010965813,Bajo,0.878664030164154,1688,640.0,256.0,3
11,Guanajuato,11040,TIERRA BLANCA,20007,10.5885768197982,38.1402468639569,15.1891134680808,1.38583149889934,4.12247348409045,3.86231739043426,29.8263530731201,100.0,80.6350626118068,52.5499917148746,Alto,0.822859735091048,774,8269.473684210527,898.6947368421053,76
11,Guanajuato,11041,URIANGATO,61494,5.74524722798633,46.7260928891378,0.190473089571191,0.154657636831309,0.923061895614235,1.22749324390323,13.2475919723511,15.1852213224054,79.5535927428981,57.7259982373562,Muy bajo,0.903908793652806,2104,19111.724137931036,4784.551724137931,29
11,Guanajuato,11042,VALLE DE SANTIAGO,150054,7.03235133023857,41.4963143024024,2.33088933325254,0.245746564597683,1.49871740491628,4.46263853166534,18.4062080383301,51.5754328441761,80.5641105949087,56.2909819677847,Bajo,0.881438436020061,1742,785.6551724137931,256.0,29
11,Guanajuato,11043,VICTORIA,21253,8.44755054959968,37.4727784556424,11.2605597243853,1.53381471518241,10.7414224361697,5.37543064797772,24.2946128845215,100.0,77.3579379027534,53.004785386498,Medio,0.829981171040717,879,29353.984,22365.184,250
11,Guanajuato,11044,VILLAGRÁN,65791,5.06954073700576,27.8025332300275,0.245135357349493,0.210084033613445,1.57570221511761,4.00085254087629,17.6571178436279,39.066133665699,72.6672950047125,57.7476757905276,Muy bajo,0.904248233966265,2108,832.0,256.0,2
11,Guanajuato,11045,XICHÚ,11143,14.6191966614502,50.463023346811,6.58332583865456,2.15846748808346,16.7281230326468,5.8008813742243,23.5940093994141,100.0,83.3908707326429,51.4984381356938,Alto,0.806393869515015,552,996.5714285714286,256.0,14
11,Guanajuato,11046,YURIRIA,68741,9.78061443572628,49.9293610302694,3.2125649572774,0.330426934889882,1.46144776488741,3.05116820729311,17.1746158599854,54.4958612763853,83.9829552575511,55.54535694064,Bajo,0.869762985800345,1534,901.8181818181819,256.0,22
12,Guerrero,12001,ACAPULCO DE JUÁREZ,779566,5.84913306112357,29.8463970532535,3.85789877030293,0.240215149220606,7.45535417044726,7.48609406418928,23.9559078216553,13.1343593743185,75.2061443932412,56.4365962739593,Bajo,0.883718553399611,1780,20095.69304556355,2936.8467338129494,417
12,Guerrero,12002,AHUACUOTZINGO,25205,26.6290882061447,70.6727790856152,16.0967004770878,3.27947720803432,16.8143366876478,21.5611594435313,49.7316017150879,100.0,92.9623927864526,45.2767029499794,Muy alto,0.708970155454287,60,1226.4186046511627,351.25581395348837,43
12,Guerrero,12003,AJUCHITLÁN DEL PROGRESO,37655,17.2505266443005,56.4055551221035,17.9906290392072,2.4585308056872,13.3482335200345,19.0489013356312,41.0648460388184,82.639755676537,88.8709677419355,48.200120627665,Muy alto,0.754746807691892,165,1180.16,327.68,50
12,Guerrero,12004,ALCOZAUCA DE GUERRERO,21225,38.6863658262406,76.0815474757204,25.8983243936014,0.882897422509138,3.37494659894622,22.3430009018845,48.1655921936035,100.0,91.8026565464896,44.2220999658423,Muy alto,0.692456540440573,47,1138.5263157894738,309.89473684210526,38
12,Guerrero,12005,ALPOYECA,7813,16.3365402754197,51.4619883040936,2.09145232527929,0.3247596778384,4.18290465055859,5.91062613665887,29.0928058624268,100.0,90.2839548409169,52.8246988915791,Medio,0.827161267161256,830,640.0,256.0,2
12,Guerrero,12006,APAXTLA,11112,12.3993767852506,49.0781615164892,9.55597586237954,1.85535440871836,14.8968747185445,11.4743762946951,28.3109741210938,34.7012239020878,81.1382598331347,52.2489378040438,Alto,0.818145649831844,711,954.1818181818181,256.0,11
12,Guerrero,12007,ARCELIA,33267,10.4237324518096,41.9211954014464,6.1627274375869,0.843256966692861,9.57202442120534,12.0383243668017,32.8764038085938,32.2632037755133,76.6775077028415,53.7957024788327,Medio,0.842365831967186,1088,832.0,256.0,14
12,Guerrero,12008,ATENANGO DEL RÍO,9147,16.2174793581555,60.3582554517134,9.12576687116565,1.27081507449606,24.2440841367222,12.6314636283961,31.7570323944092,100.0,87.8838174273859,49.298446956923,Alto,0.771945069439304,261,819.2,256.0,15
12,Guerrero,12009,ATLAMAJALCINGO DEL MONTE,5811,29.500964984836,64.3507030603805,29.2970123022847,3.69068541300527,9.36731107205624,44.8506151142355,48.3464584350586,100.0,93.9546599496222,42.5238805337985,Muy alto,0.665864787590067,29,963.7647058823529,286.11764705882354,17
12,Guerrero,12010,ATLIXTAC,28491,30.5940307157346,66.7903094934508,14.8240763568485,3.45155496072976,14.5810587116543,31.2823583277568,51.4269065856934,100.0,96.4395420273667,44.3202127135831,Muy alto,0.69399284952418,48,1168.4102564102564,321.64102564102564,39
12,Guerrero,12011,ATOYAC DE ÁLVAREZ,60680,9.81614635478293,40.1909001301939,4.65315962418058,1.14760324301118,2.23906474463764,17.3629458388375,34.8654899597168,63.2976268951879,81.108079916553,53.5449486798105,Medio,0.838439376454957,1021,1007.0943396226415,304.3018867924528,53
12,Guerrero,12012,AYUTLA DE LOS LIBRES,69123,17.8446528412002,52.6596910431176,31.6770005953505,4.38236020154791,6.83055745131921,24.7070440123717,53.6950187683105,73.6354035559799,84.9441554776017,45.9408493832503,Muy alto,0.719369764289777,76,1576.5333333333333,375.46666666666664,60
12,Guerrero,12013,AZOYÚ,15099,16.0709286047597,46.9572521933918,8.07482359206497,1.64425509253095,21.8679270403408,10.6776727466383,37.0715789794922,100.0,86.7140934435685,49.8393979076159,Alto,0.780415608471918,329,921.6,256.0,15
12,Guerrero,12014,BENITO JUÁREZ,15442,7.5033422459893,35.3639174396256,3.15700215250147,1.12843258756767,3.37225229926293,7.05107298936795,27.5903129577637,51.4700168371972,77.984962406015,55.3964710554366,Bajo,0.867431640046344,1494,60171.93383458647,36812.64601503759,665
12,Guerrero,12015,BUENAVISTA DE CUÉLLAR,12982,7.78658976207642,42.6685914621571,1.64364534300486,0.424415464156185,3.81973917740566,3.66540628134887,20.3086109161377,44.2843937759975,84.6630908481395,55.9209097976551,Bajo,0.875643620874711,1636,784.0,256.0,8
12,Guerrero,12016,COAHUAYUTLA DE JOSÉ MARÍA IZAZAGA,12408,18.8872110581949,69.6596584969218,40.5013298944144,2.69202869347949,23.8816796969453,28.4839203675345,37.2019538879395,100.0,92.3717432178351,43.0943701858677,Muy alto,0.67479786157647,35,1446.4,371.2,20
12,Guerrero,12017,COCULA,15579,11.4864251339326,51.3864218059328,5.76898368238468,0.334061415906463,6.59128870615444,13.2211229602981,30.572359085083,100.0,78.3155487804878,52.7122284399439,Medio,0.825400136416644,808,10334.72,1228.8,50
12,Guerrero,12018,COPALA,14463,14.3951296150825,46.455223880597,12.3169800846576,1.61682048435223,5.280688363056,10.4017764207897,31.3810558319092,52.7138214754892,87.0334335750929,52.0269598671923,Alto,0.814669784273106,652,1686.5882352941176,421.6470588235294,17
12,Guerrero,12019,COPALILLO,15598,26.9453439309194,69.0592664636829,21.0492353358715,2.60050332322385,68.8520358779119,32.9225011292508,50.3305549621582,49.5961020643672,92.4202927611791,40.4725102368328,Muy alto,0.633743183683952,16,1192.7272727272727,337.45454545454544,22
12,Guerrero,12020,COPANATOYAC,21648,29.9086585642032,70.3080175147214,38.3290428270536,2.14837350807395,12.5298385209455,25.3966768078633,56.9678421020508,100.0,92.6577229876722,42.2605597061693,Muy alto,0.661741549899707,26,1103.2380952380952,316.95238095238096,21
12,Guerrero,12021,COYUCA DE BENÍTEZ,73056,12.2570521061786,41.9967407368594,9.84406127636189,0.976849625609672,7.75434498866525,13.5661683886568,32.5344696044922,73.0384910205869,82.8013132391915,52.2596397043313,Alto,0.818313226696239,717,1377.3521126760563,371.38028169014086,71
12,Guerrero,12022,COYUCA DE CATALÁN,38554,16.8666968599034,56.0497124557593,11.8894480475793,3.49616471538151,14.5079254016524,20.3837253108014,30.8649120330811,81.1277688436997,86.4640208621954,49.1333331474592,Alto,0.769359616976202,246,993.28,256.0,25
12,Guerrero,12023,CUAJINICUILAPA,26627,18.3157894736842,53.6605034351729,9.30548224115828,1.13889203152695,7.16763441671065,10.6616399622997,28.0967178344727,57.7684305404289,85.7954545454545,51.7467112006845,Alto,0.810281480184812,604,709.8181818181819,256.0,11
12,Guerrero,12024,CUALÁC,7874,16.0,57.4005097039796,6.12403100775194,2.35142118863049,13.4883720930233,9.59948320413437,38.3631706237793,100.0,92.1537857983523,50.1261389887712,Alto,0.784905574737933,363,853.3333333333334,256.0,9
12,Guerrero,12025,CUAUTEPEC,17024,14.9181482133427,49.6609302954685,22.7711126793696,0.588096918372148,21.4361326746648,17.3841449070807,47.2723121643066,100.0,92.4744632061705,47.3225577892906,Muy alto,0.741005394969535,121,1448.7272727272727,384.0,22
12,Guerrero,12026,CUETZALA DEL PROGRESO,8272,16.2391738840773,62.572904515914,8.73140645785464,1.17305599226025,61.7970734066997,16.797678074737,29.2511386871338,100.0,91.282620766241,45.8130475564146,Muy alto,0.717368565546592,72,755.2,256.0,20
12,Guerrero,12027,CUTZAMALA DE PINZÓN,20537,21.0084597824627,64.433155775798,6.77378394217621,1.44559484274272,8.19495995311584,9.1717132252393,29.4697704315186,100.0,87.0226427847246,50.5348241107247,Alto,0.791305014970217,405,946.0869565217391,278.2608695652174,23
12,Guerrero,12028,CHILAPA DE ÁLVAREZ,123722,23.4694884317498,57.5967558709828,15.9630596135242,1.28446930280957,17.5889569055923,22.08184966587,43.8822402954102,72.6944278301353,87.2827010739396,47.4357642894414,Muy alto,0.742778051209522,125,1374.3157894736842,371.87368421052633,95
12,Guerrero,12029,CHILPANCINGO DE LOS BRAVO,283354,5.48837752485317,25.4615926801896,1.38124011806569,0.384391629756266,10.7383388713805,11.7210089313124,26.3871593475342,11.3751702816971,68.8836560265132,56.4592257608969,Bajo,0.884072899671021,1787,42070.10909090909,37129.30909090909,110
12,Guerrero,12030,FLORENCIO VILLARREAL,22250,12.776202097487,43.5327484994394,11.2094661728841,0.573570589829284,18.2323186704001,12.0359497787011,37.1353721618652,39.5955056179775,83.2869080779944,51.5955507312618,Alto,0.807914517607534,566,1610.6666666666667,426.6666666666667,12
12,Guerrero,12031,GENERAL CANUTO A. NERI,6278,14.4053991156621,59.4459314533539,18.2806008309364,2.25311601150527,16.7945030361138,20.917225950783,31.8323955535889,100.0,95.2655150351887,48.0118326224054,Muy alto,0.751798479574746,153,755.2,256.0,10
12,Guerrero,12032,GENERAL HELIODORO CASTILLO,37254,14.6473227900492,61.3681917211329,14.5923671523607,3.88644994478709,17.6196504080368,43.3327048937488,55.5884437561035,77.3393461104848,94.4287170195901,45.6698752615873,Muy alto,0.715126686666131,68,1304.1509433962265,347.77358490566036,53
12,Guerrero,12033,HUAMUXTITLÁN,17488,14.4214876033058,48.2659791228241,3.38895578874936,0.848672515625896,2.44280061930157,6.66896037616836,32.3070259094238,55.4951967063129,87.1001970592694,53.6505222551009,Medio,0.840092511714567,1043,749.7142857142857,256.0,7
12,Guerrero,12034,HUITZUCO DE LOS FIGUEROA,36593,12.7939011963619,50.8352839031466,6.61024891804725,0.413485128318218,30.3387821484687,10.8884417123797,25.3151264190674,52.0400076517367,87.3354321694333,51.2365191744536,Alto,0.802292583101293,509,725.3333333333334,256.0,27
12,Guerrero,12035,IGUALA DE LA INDEPENDENCIA,154173,5.26649243684169,29.4189251485506,0.796492031807323,0.301711443437285,16.7623286102294,12.5475310055957,22.8147029876709,13.8279724724822,75.3426313483129,55.7895844043228,Bajo,0.873587247984027,1597,14737.92,1873.92,50
12,Guerrero,12036,IGUALAPA,11739,16.9921379660157,49.2202358311145,13.2509586706434,2.37750319556881,14.2053685556029,20.8010225820196,38.3366470336914,100.0,88.2708585247884,48.7133160121417,Muy alto,0.762782733185691,202,1460.3636363636363,395.6363636363636,22
12,Guerrero,12037,IXCATEOPAN DE CUAUHTÉMOC,6138,11.8035674961462,52.8065155183799,8.27214880078316,0.440528634361234,6.15108500571056,11.0295317343775,28.0618305206299,100.0,91.1879259980526,52.1177767047208,Alto,0.816091849556694,678,969.1428571428571,256.0,7
12,Guerrero,12038,ZIHUATANEJO DE AZUETA,126001,6.00848024016391,32.8384869558015,1.27284041409741,0.426704595964086,7.12709816630165,7.01965665513562,24.6882991790771,20.2712676883517,68.6744940784667,56.748029274377,Muy bajo,0.888595160756902,1869,51882.384105960264,11726.15629139073,151
12,Guerrero,12039,JUAN R. ESCUDERO,26093,12.2494669509595,46.4790234021003,3.88891025887602,0.46928491749048,7.3431549794207,7.09312612993807,34.5388298034668,53.0065534817767,87.120219230311,53.5118846330154,Medio,0.837921639498223,1014,921.6,307.2,5
12,Guerrero,12040,LEONARDO BRAVO,26357,15.7991391678623,54.0122313128166,4.3010752688172,1.18925491090087,2.42410425928037,23.6901098066036,46.6240463256836,52.6387676897978,92.8201219512195,51.1519552152027,Alto,0.800968429189243,499,1444.5714285714287,365.7142857142857,28
12,Guerrero,12041,MALINALTEPEC,29625,16.7761907348069,45.3554839819101,25.5934692762237,5.42746866140656,6.34627864876866,38.9179219182293,48.8631286621094,100.0,93.7068615509541,45.3324507124554,Muy alto,0.709843087829078,61,1047.578947368421,299.7894736842105,76
12,Guerrero,12042,MÁRTIR DE CUILAPAN,18613,25.6268100951593,64.5209333112692,3.5581633202347,0.446789040211014,13.032244172902,20.5469128492222,44.698371887207,100.0,90.248716936439,48.5815374007268,Muy alto,0.760719263530588,188,1174.5882352941176,338.8235294117647,34
12,Guerrero,12043,METLATÓNOC,18859,38.0127364675033,71.982517443994,29.3032786885246,4.96656600517688,3.41350301984469,28.8610871440897,49.5859222412109,100.0,93.8095238095238,42.351004192881,Muy alto,0.663157784687714,28,1214.3589743589744,315.0769230769231,39
12,Guerrero,12044,MOCHITLÁN,12402,11.3107941143435,44.5917106593283,3.13886871621076,2.06568223997418,2.24320180747196,20.3098523359961,33.9061050415039,51.2014191259474,84.5558992487848,53.0826918075022,Medio,0.83120107716929,901,1024.0,256.0,8
12,Guerrero,12045,OLINALÁ,28446,22.2425777250929,62.916738680376,18.5139253064985,2.52639784565233,52.1756076819503,17.9717950535044,43.9464569091797,75.4939183013429,92.7634716261326,43.860879970178,Muy alto,0.686800338027552,41,1113.6,307.2,20
12,Guerrero,12046,OMETEPEC,68207,16.034817485546,41.7277229870272,11.8744286177711,2.24588205801248,16.8568816538382,14.752720516677,38.2525749206543,44.0057472106968,85.0999147295444,50.4400899870696,Alto,0.789821610437674,397,1233.4545454545455,349.09090909090907,33
12,Guerrero,12047,PEDRO ASCENCIO ALQUISIRAS,7076,15.6335942458219,70.0464935838937,36.8569813453929,5.18654607122668,26.7382702091577,24.759751271905,39.1923980712891,100.0,97.4080771549126,42.996757331168,Muy alto,0.673269380122173,33,1194.6666666666667,256.0,6
12,Guerrero,12048,PETATLÁN,44583,10.0059916117436,45.1383934174138,5.64331038207101,0.90004950272265,4.00072003960218,11.0368570271365,30.1229991912842,31.9112666262925,78.6842990025776,54.4120445052535,Medio,0.852016890322016,1232,8527.323943661971,1367.9774647887323,71
12,Guerrero,12049,PILCAYA,12753,7.62495843954339,52.1223539842624,5.2093973442288,1.51646106702286,7.88874047301014,3.21364029229198,24.860179901123,51.5094487571552,87.3725671918443,54.2025780406098,Medio,0.848736937005518,1184,1024.0,256.0,5
12,Guerrero,12050,PUNGARABATO,38482,8.88358813112147,37.8398563791349,1.69806384092098,0.295656724228153,4.32496075353218,6.47254270988672,32.1895599365234,32.8257367080713,78.6778463030975,55.5566947257302,Bajo,0.869940519735773,1541,640.0,256.0,1
12,Guerrero,12051,QUECHULTENANGO,36143,21.148879446805,58.569443241792,9.16879228124654,1.18110236220472,5.21237662193634,22.5158034823112,45.1540870666504,80.0403950972526,89.5186640471513,49.32904025856,Alto,0.772424117965462,265,1174.9253731343283,332.4179104477612,67
12,Guerrero,12052,SAN LUIS ACATLÁN,46270,19.8222784304589,51.7133611883154,34.9746923815342,5.55458591500131,14.5911510603019,38.4872152892923,55.6427955627441,79.2911173546574,90.7903780068729,43.0320666710239,Muy alto,0.673822275243408,34,1000.5333333333333,290.1333333333333,60
12,Guerrero,12053,SAN MARCOS,50124,14.8719408081958,48.6658904428711,20.2365492577867,1.00693265138953,17.4694823487104,10.6968752497403,36.2031860351562,72.7675365094565,80.1688347633546,49.7522681067576,Alto,0.779051277051243,317,1132.6792452830189,328.45283018867923,53
12,Guerrero,12054,SAN MIGUEL TOTOLAPAN,24139,16.7414146591492,58.75995992731,27.921054813832,5.04187743593996,22.0043121320176,38.6723608922796,48.215217590332,100.0,92.9691629955947,43.5195868494238,Muy alto,0.681456162742882,37,1024.0,304.0,32
12,Guerrero,12055,TAXCO DE ALARCÓN,105586,8.21331306605865,39.4872463633064,4.90318164966682,0.328906717872183,8.46316910178047,6.96692871469719,28.6029491424561,45.8081563843691,86.4658832359909,54.4861630706619,Medio,0.853177483903614,1246,1981.44,404.48,50
12,Guerrero,12056,TECOANAPA,46063,14.4287248152593,45.7020147792585,26.8158609451385,1.47311243889191,4.78218359587181,12.3498098859316,45.9922180175781,100.0,88.4990253411306,48.73583770698,Alto,0.763135391582841,205,1433.9240506329113,379.1392405063291,79
12,Guerrero,12057,TÉCPAN DE GALEANA,65237,11.0677626637737,46.1544769260875,6.83985885760952,1.23884805621042,6.23276167583476,13.5133052897579,31.3371315002441,46.2789521283934,78.8800900430116,53.3607669708077,Medio,0.835555347222355,970,1261.037037037037,350.81481481481484,27
12,Guerrero,12058,TELOLOAPAN,53817,10.9078771695594,48.0810510435249,10.9956806672624,0.705615132558832,19.7516383675901,11.5728328865058,28.0842170715332,53.2712711596707,82.7603952243722,51.8347732008869,Alto,0.811660408549849,614,1232.3720930232557,339.3488372093023,43
12,Guerrero,12059,TEPECOACUILCO DE TRUJANO,30806,15.7878217200251,51.5528692091543,9.2333246482543,0.898905680041688,16.343147472642,17.896690984888,29.0105876922607,77.6537038239304,89.3077239112572,50.4575567817469,Alto,0.790095116133337,398,777.1428571428571,256.0,28
12,Guerrero,12060,TETIPAC,13552,9.77277508941721,58.5755212413695,9.25419469288196,1.4561312735605,8.56678246729248,9.07679798950403,29.0996780395508,100.0,91.8463611859838,51.6791406842709,Alto,0.809223419937386,583,954.1818181818181,256.0,11
12,Guerrero,12061,TIXTLA DE GUERRERO,43171,11.5147803101125,36.0688939598283,4.27298454054307,0.420983698575672,30.6780176345394,17.9830203241574,32.3907928466797,27.6342915383012,75.730386256702,52.095926363026,Alto,0.815749703615431,670,1475.764705882353,391.52941176470586,17
12,Guerrero,12062,TLACOACHISTLAHUACA,22781,39.5867242233388,70.2406813731483,29.5897572213362,3.61509835194046,3.72142477405635,28.2904354760112,50.8632965087891,77.9070277863132,90.5041384499624,42.9498142939214,Muy alto,0.672534317490714,32,966.1935483870968,297.2903225806452,31
12,Guerrero,12063,TLACOAPA,10092,18.6709343087944,54.9832368180433,18.2475884244373,14.1278135048232,3.81832797427653,48.8042604501608,43.1962013244629,100.0,93.2410685548761,43.2358146617746,Muy alto,0.677012685217288,36,1176.3809523809523,304.76190476190476,21
12,Guerrero,12064,TLALCHAPA,11681,15.8069488912605,49.6204933586338,4.98245013269412,0.779042890163513,7.12267785292355,7.01994692235254,27.4108715057373,100.0,83.8970368153248,52.4707007156309,Alto,0.821618148394197,750,1056.0,256.0,8
12,Guerrero,12065,TLALIXTAQUILLA DE MALDONADO,7602,21.0691208145682,62.8549050323086,10.468356109858,0.808911284975467,28.2738490115431,11.9145548626775,29.7498664855957,100.0,91.1512415349887,48.2294089607467,Muy alto,0.755205422226631,167,1190.4,332.8,20
12,Guerrero,12066,TLAPA DE COMONFORT,96125,16.4570630081301,43.5340419429778,5.56520457679393,1.34206288222477,9.10200945253208,16.6710524930792,43.0864410400391,38.0182054616385,79.4447251865283,51.9549092132451,Alto,0.813541571307027,640,1889.6842105263158,640.0,38
12,Guerrero,12067,TLAPEHUALA,22209,14.9866190900981,44.3035554989168,3.41903595882646,0.779939237291978,11.9530222645445,11.3771368974743,35.5604934692383,63.7984600837498,80.6165186798459,52.5353641127522,Alto,0.822630687199418,767,784.0,256.0,8
12,Guerrero,12068,LA UNIÓN DE ISIDORO MONTES DE OCA,26349,13.2853918429479,51.8607947089392,12.0932361805211,1.18261931102888,8.6102315644909,6.94311982604051,29.7255115509033,100.0,71.5595291987325,52.0026121875048,Alto,0.814288533494487,648,1269.3333333333333,473.59999999999997,24
12,Guerrero,12069,XALPATLÁHUAC,11966,33.9788967543742,72.586087038946,15.0349356006398,1.22905968515868,51.4437242192104,12.8293627409715,45.5952377319336,100.0,93.7116010119263,42.7092379669983,Muy alto,0.668767227027308,31,1251.5555555555557,355.55555555555554,18
12,Guerrero,12070,XOCHIHUEHUETLÁN,7862,19.9224942751453,60.1021666373084,3.98168171988297,1.42475512021371,9.51532883857016,9.88423864648264,33.1854057312012,31.0480793691173,92.4418604651163,51.7109989395778,Alto,0.809722275877545,589,832.0,256.0,6
12,Guerrero,12071,XOCHISTLAHUACA,29891,36.935960591133,70.6678219603253,10.5206147180286,3.77767246631914,4.19064382912464,36.9660867799364,39.3513107299805,100.0,94.9691569568197,44.9632422882057,Muy alto,0.70406179774211,56,1004.6060606060606,294.7878787878788,33
12,Guerrero,12072,ZAPOTITLÁN TABLAS,12004,22.6430084745763,61.2420550847458,10.8094519859226,5.3125523713759,5.96614714261773,42.3747276688453,53.3884315490723,100.0,95.8220693044974,45.4486528432519,Muy alto,0.711662651475881,63,914.2857142857143,280.3809523809524,21
12,Guerrero,12073,ZIRÁNDARO,18031,20.2005850396991,69.1735606250522,10.9970311726868,2.35032162295893,8.06212102462566,16.2605145967343,34.217845916748,100.0,81.9299708211755,49.271698445831,Alto,0.771526224982188,257,841.1428571428571,256.0,21
12,Guerrero,12074,ZITLALA,21977,26.8236765318883,63.2763651521467,5.07567790022406,1.00599021445882,25.8402304632128,24.2626548996296,42.8003463745117,72.3483641989353,95.7969495866806,47.115809033987,Muy alto,0.737767997198997,113,842.1052631578947,256.0,19
12,Guerrero,12075,EDUARDO NERI,53126,13.3552345786273,45.7651202216801,1.84405730356165,0.707774191721873,13.1915214888356,13.3805209513024,38.5632972717285,36.7578963219516,78.0749661578677,53.0690125736696,Medio,0.830986879405209,897,2048.0,354.46153846153845,39
12,Guerrero,12076,ACATEPEC,40197,20.9123397099012,58.5729902455432,17.1905896668864,11.1925163514678,4.36039142118339,59.6841251330933,53.7978935241699,100.0,97.6699801192843,42.3290468222848,Muy alto,0.662813962822808,27,1095.111111111111,305.77777777777777,72
12,Guerrero,12077,MARQUELIA,14280,12.5852386682712,41.9917761508374,7.36812332060529,0.848536274925753,13.6331494838071,13.8260254596888,36.7738571166992,51.9817927170868,78.9686180950633,52.3105065634206,Alto,0.819109730916872,727,967.1111111111111,256.0,9
12,Guerrero,12078,COCHOAPA EL GRANDE,21241,53.0712530712531,82.8185328185328,61.0398219612671,9.95785785311804,18.3105260665751,43.6478999952649,61.519905090332,100.0,91.1214953271028,32.2054405826744,Muy alto,0.504292378391542,5,1117.8666666666666,324.26666666666665,15
12,Guerrero,12079,JOSÉ JOAQUÍN DE HERRERA,18381,32.0249776984835,68.8275760986453,39.1944612341337,3.11555579976922,19.9516456948184,32.1501181383593,64.0293197631836,100.0,96.1095100864553,40.1205824124184,Muy alto,0.628232483740553,15,1158.4,332.8,20
12,Guerrero,12080,JUCHITÁN,7559,18.3257918552036,54.6380090497737,14.7432503970355,1.36315510852303,21.4266807834833,11.8316569613552,35.610668182373,100.0,90.7644547923943,48.4807047866643,Muy alto,0.759140365125689,183,1152.0,256.0,5
12,Guerrero,12081,ILIATENCO,11679,13.1444313262495,40.0236127508855,20.9745579991376,6.0025873221216,4.51056489866322,34.8339801638637,50.314697265625,100.0,90.3723664870162,46.8394099050317,Muy alto,0.733439971511275,98,1062.9565217391305,311.6521739130435,23
13,Hidalgo,13001,ACATLÁN,22268,11.1379069619852,46.0146289906462,7.24892008639309,0.710943124550036,3.16774658027358,1.44438444924406,23.8469429016113,100.0,82.0897217490062,53.8667099373994,Medio,0.843477709945449,1108,3863.2727272727275,525.9636363636364,22
13,Hidalgo,13002,ACAXOCHITLÁN,46065,16.2956919060052,54.3888508110578,4.58121441300474,1.3887077845873,14.2021993306385,11.5573521102273,40.1342277526855,88.900466731792,88.8021341661787,50.6464687985813,Alto,0.793053215403292,423,965.8181818181819,267.6363636363636,22
13,Hidalgo,13003,ACTOPAN,61002,3.84581478379689,24.7173691451219,1.99345383970131,0.76317044688235,2.23852365992862,2.13514936175813,17.5064678192139,47.0902593357595,77.876138301346,57.3824185084775,Muy bajo,0.898528813267238,2014,5023.135135135135,615.7837837837837,37
13,Hidalgo,13004,AGUA BLANCA DE ITURBIDE,10313,11.7463758298334,40.7668337623628,3.91110248447205,2.98913043478261,2.06715838509317,2.69798136645963,26.2456130981445,100.0,87.293863206272,53.4299811637465,Medio,0.836639145156619,991,1144.0,256.0,16
13,Hidalgo,13005,AJACUBA,18872,5.58198097369894,32.3031239420406,2.11716014008278,0.477554918815664,1.53878807173936,1.58654356362093,16.6763515472412,56.2632471386181,76.1980440097799,57.0553962398985,Muy bajo,0.893408099666523,1930,1024.0,256.0,1
